1658.47 0.0327158 0.0412947 -0.488632
1668.47 0.0327158 0.0412947 -0.488632
1678.47 0.0327158 0.0412947 -0.488632
1688.47 0.0327158 0.0412947 -0.488632
1698.47 0.0327158 0.0412947 -0.488632
1708.47 0.0327158 0.0412947 -0.488632
1718.47 0.0327158 0.0412947 -0.488632
1728.47 0.0327158 0.0412947 -0.488632
1738.47 0.0327158 0.0412947 -0.488632
1748.47 0.0327158 0.0412947 -0.488632
1758.47 0.0327158 0.0412947 -0.488632
1768.47 0.0327158 0.0412947 -0.488632
1778.47 0.0327158 0.0412947 -0.488632
1788.47 0.0327158 0.0412947 -0.488632
1798.47 0.0327158 0.0412947 -0.488632
1808.47 0.0327158 0.0412947 -0.488632
1818.47 0.0327158 0.0412947 -0.488632
1828.47 0.0327158 0.0412947 -0.488632
1838.47 0.0327158 0.0412947 -0.488632
1848.47 0.0327158 0.0412947 -0.488632
1858.47 0.0327158 0.0412947 -0.488632
1868.47 0.0327158 0.0412947 -0.488632
1878.47 0.0327158 0.0412947 -0.488632
1888.47 0.0327158 0.0412947 -0.488632
1898.47 0.0327158 0.0412947 -0.488632
1908.47 0.0327158 0.0412947 -0.488632
1918.47 0.0327158 0.0412947 -0.488632
1928.47 0.0327158 0.0412947 -0.488632
1938.47 0.0327158 0.0412947 -0.488632
1948.47 0.0327158 0.0412947 -0.488632
1958.47 0.0327158 0.0412947 -0.488632
1968.47 0.0327158 0.0412947 -0.488632
1978.47 0.0327158 0.0412947 -0.488632
1988.47 0.0327158 0.0412947 -0.488632
1998.47 0.0327158 0.0412947 -0.488632
2008.47 0.0327158 0.0412947 -0.488632
2018.47 0.0327158 0.0412947 -0.488632
2028.47 0.0327158 0.0412947 -0.488632
2038.47 0.0327158 0.0412947 -0.488632
2048.47 0.0327158 0.0412947 -0.488632
2058.47 0.0327158 0.0412947 -0.488632
2068.47 0.0327158 0.0412947 -0.488632
2078.47 0.0327158 0.0412947 -0.488632
2088.47 0.0327158 0.0412947 -0.488632
2098.47 0.0327158 0.0412947 -0.488632
2108.47 0.0327158 0.0412947 -0.488632
2118.47 0.0327158 0.0412947 -0.488632
2128.47 0.0327158 0.0412947 -0.488632
2138.47 0.0327158 0.0412947 -0.488632
2148.47 0.0327158 0.0412947 -0.488632
2158.47 0.0327158 0.0412947 -0.488632
2168.47 0.0327158 0.0412947 -0.488632
2178.47 0.0327158 0.0412947 -0.488632
2188.47 0.0327158 0.0412947 -0.488632
2198.47 0.0327158 0.0412947 -0.488632
2208.47 0.0327158 0.0412947 -0.488632
2218.47 0.0327158 0.0412947 -0.488632
2228.47 0.0327158 0.0412947 -0.488632
2238.47 0.0327158 0.0412947 -0.488632
2248.47 0.0327158 0.0412947 -0.488632
2258.47 0.0327158 0.0412947 -0.488632
2268.47 0.0327158 0.0412947 -0.488632
2278.47 0.0327158 0.0412947 -0.488632
2288.47 0.0327158 0.0412947 -0.488632
2298.47 0.0327158 0.0412947 -0.488632
2308.47 0.0327158 0.0412947 -0.488632
2318.47 0.0327158 0.0412947 -0.488632
2328.47 0.0327158 0.0412947 -0.488632
2338.47 0.0327158 0.0412947 -0.488632
2348.47 0.0327158 0.0412947 -0.488632
2358.47 0.0327158 0.0412947 -0.488632
2368.47 0.0327158 0.0412947 -0.488632
2378.47 0.0327158 0.0412947 -0.488632
2388.47 0.0327158 0.0412947 -0.488632
2398.47 0.0327158 0.0412947 -0.488632
2408.47 0.0327158 0.0412947 -0.488632
2418.47 0.0327158 0.0412947 -0.488632
2428.47 0.0327158 0.0412947 -0.488632
2438.47 0.0327158 0.0412947 -0.488632
2448.47 0.0327158 0.0412947 -0.488632
2458.47 0.0327158 0.0412947 -0.488632
2468.47 0.0327158 0.0412947 -0.488632
2478.47 0.0327158 0.0412947 -0.488632
2488.47 0.0327158 0.0412947 -0.488632
2498.47 0.0327158 0.0412947 -0.488632
2508.47 0.0327158 0.0412947 -0.488632
2518.47 0.0327158 0.0412947 -0.488632
2528.47 0.0327158 0.0412947 -0.488632
2538.47 0.0327158 0.0412947 -0.488632
2548.47 0.0327158 0.0412947 -0.488632
2558.47 0.0327158 0.0412947 -0.488632
2568.47 0.0327158 0.0412947 -0.488632
2578.47 0.0327158 0.0412947 -0.488632
2588.47 0.0327158 0.0412947 -0.488632
2598.47 0.0327158 0.0412947 -0.488632
2608.47 0.0327158 0.0412947 -0.488632
2618.47 0.0327158 0.0412947 -0.488632
2628.47 0.0327158 0.0412947 -0.488632
2638.47 0.0327158 0.0412947 -0.488632
2648.47 0.0327158 0.0412947 -0.488632
2658.47 0.0327158 0.0412947 -0.488632
2668.47 0.0327158 0.0412947 -0.488632
2678.47 0.0327158 0.0412947 -0.488632
2688.47 0.0327158 0.0412947 -0.488632
2698.47 0.0327158 0.0412947 -0.488632
2708.47 0.0327158 0.0412947 -0.488632
2718.47 0.0327158 0.0412947 -0.488632
2728.47 0.0327158 0.0412947 -0.488632
2738.47 0.0327158 0.0412947 -0.488632
2748.47 0.0327158 0.0412947 -0.488632
2758.47 0.0327158 0.0412947 -0.488632
2768.47 0.0327158 0.0412947 -0.488632
2778.47 0.0327158 0.0412947 -0.488632
2788.47 0.0327158 0.0412947 -0.488632
2798.47 0.0327158 0.0412947 -0.488632
