353.4617615	152.8095856
355.4430237	153.2194824
357.4243164	153.2194824
359.4056091	153.5379944
361.3869019	153.9140930
363.3681946	153.9140930
365.3494873	154.1823120
367.3307495	154.6306000
369.3120422	154.6306000
371.2933350	154.8653412
373.4727478	155.3590088
375.4540405	155.3590088
377.4353333	155.5421295
379.4166260	156.0874176
381.3979187	156.2940979
383.5773315	156.8158264
385.5586243	156.8158264
387.5398865	156.9814758
389.5211792	157.5442352
391.5024719	157.5442352
393.4837646	157.6954346
395.4650574	158.2726440
397.4463501	158.2726440
399.4276123	158.2910767
401.4089050	158.9933777
403.3901978	158.9933777
405.3714905	159.0087128
407.3527832	159.6875153
409.3340759	159.6875153
411.3153687	159.7294617
413.2966309	160.3850403
415.2779236	160.3850403
417.2592163	160.4578705
419.2405090	161.0740662
421.2218018	161.0740662
423.2030640	161.1191559
425.1843872	161.7634735
427.1656494	161.7634735
429.1469421	161.7634735
431.1282349	161.8024750
433.1095276	162.4083405
435.0908203	162.4364014
437.0720825	162.5093536
439.0533752	163.0649109
441.0346680	163.0913849
443.0159607	163.0913849
444.9972534	163.7357025
446.9785156	163.7357025
448.9598389	164.0999146
450.9411011	164.4641113
452.9223938	164.4641113
454.9036865	164.4641113
456.8849792	165.1925201
458.8662720	165.1925201
460.8475342	165.1925201
462.8288269	165.1925201
464.8101196	165.9209290
466.7914124	165.9209290
468.7727051	165.9209290
470.7539978	166.6493225
472.7352905	166.6493225
474.7165527	166.6493225
476.6978455	167.3201294
478.6791382	167.3777466
480.6604309	167.3777466
482.6417236	167.3777466
484.6230164	167.9250641
486.6042786	168.1061401
488.5855713	168.1061401
490.5668640	168.6156006
492.7462769	168.8345642
494.7275696	168.8345642
496.7088623	169.3324890
498.8882751	169.5629578
500.8695679	169.5629578
502.8508606	169.5629578
504.8321533	170.1464844
506.8134155	170.2913818
508.7947388	170.2913818
510.7760010	170.7090759
512.7573242	171.0197754
514.7385864	171.0197754
516.7198486	171.0197754
518.7011719	171.4024048
520.6824341	171.6404114
522.6637573	171.6404114
524.6450195	171.6404114
526.6262817	172.1123962
528.6076050	172.2955170
530.5888672	172.2955170
532.5701904	172.8408051
534.5514526	172.9745331
536.5327148	172.9745331
538.5140381	172.9745331
540.4953613	173.5551453
542.4766235	173.6632385
544.4578857	173.6632385
546.4392090	174.2724304
548.4204712	174.3605499
