#x	y
22.88473	5.27545
23.05128	6.55427
23.21782	8.14308
23.38437	11.92792
23.55092	18.41170
23.71747	28.41994
23.88401	40.70497
24.05056	57.00595
24.21711	78.06231
24.38366	89.32034
24.55021	138.90897
24.71675	166.24257
24.88330	206.54135
25.04985	249.04025
25.21640	300.28415
25.38294	348.77258
25.54950	399.07220
25.71604	463.51248
25.88259	522.47974
26.04914	580.19867
26.21569	644.29364
26.38223	699.58301
26.54878	753.95306
26.71533	812.54865
26.88188	869.16827
27.04843	922.80115
27.21497	987.10333
27.38152	1032.44189
27.54807	1087.97559
27.71462	1146.49646
27.88117	1190.21423
28.04771	1235.59912
28.21426	1263.65710
28.38081	1282.71509
28.54736	1302.06042
28.71391	1331.62720
28.88045	1351.71069
29.04700	1382.40491
29.21355	1413.79602
29.38010	1445.90002
29.54665	1478.73291
29.71319	1512.31152
29.87974	1546.65308
30.04629	1581.77393
30.21284	1629.84558
30.37938	1654.42615
30.54593	1691.99426
30.71248	1730.41553
30.87903	1756.51355
31.04558	1796.39978
31.21212	1796.39978
31.37867	1809.89563
31.54522	1823.49231
31.71177	1823.49231
31.87832	1837.19177
32.04486	1837.19177
32.21141	1837.19177
32.37796	1850.99414
32.54451	1850.99414
32.71106	1850.99414
32.87760	1850.99414
33.04415	1850.99414
33.21070	1837.19177
33.37725	1823.49231
33.54380	1796.39978
33.71034	1796.39978
33.87689	1769.70911
34.04344	1756.51355
34.20999	1730.41553
34.37653	1691.99426
34.54308	1666.85547
34.70963	1642.09021
34.87618	1593.65735
35.04273	1546.65308
35.20927	1501.03455
35.37582	1435.11829
35.54237	1372.09668
35.70892	1311.84253
35.87547	1244.88196
36.04202	1190.21423
36.20856	1121.04028
36.37511	1048.01270
36.54166	987.10333
36.70821	922.80115
36.87475	856.25458
37.04130	794.50726
37.20785	731.71552
37.37440	668.86163
37.54095	611.40680
37.70749	558.88733
37.87404	518.58417
38.04059	484.80219
38.20714	453.22089
38.37368	430.08722
38.54023	411.20026
38.70678	390.21143
38.87333	373.07559
39.03988	359.37213
39.20642	343.59070
39.37297	333.45660
39.53952	323.62146
39.70607	314.07648
39.87262	298.04489
40.03917	284.95657
40.20572	270.41150
40.37226	256.60883
40.53881	241.69499
40.70536	227.64784
40.87190	217.65094
41.03845	209.65639
41.20500	203.47266
41.37155	197.47131
41.53809	194.53738
41.70464	191.64697
41.87119	185.99448
42.03774	180.50865
42.20429	175.18456
42.37083	168.74983
42.53738	162.55142
42.70393	156.58073
42.87048	150.82930
43.03703	146.38069
43.20358	139.95250
43.37012	135.82471
43.53667	131.81860
43.70322	127.93067
43.86977	123.23160
44.03631	121.40068
44.20287	119.59697
44.36941	119.59697
44.53596	118.70517
44.70251	117.82001
44.86906	116.94151
45.03560	116.06950
45.20215	113.49236
45.36870	111.80614
45.53524	110.14494
45.70180	108.50847
45.86834	106.89626
46.03489	103.74344
46.20144	102.20203
46.36798	99.93279
46.53453	96.98531
46.70108	94.83191
46.86763	92.72631
47.03418	89.99139
47.20073	87.33712
47.36728	84.12912
47.53382	81.64778
47.70037	79.23961
47.86692	77.48022
48.03347	75.75989
48.20002	74.63428
48.36656	74.07776
48.53311	74.07776
48.69966	72.97713
48.86621	72.43298
49.03275	70.82471
49.19930	68.73576
49.36585	66.21101
49.53240	63.77900
49.69894	61.43633
49.86549	59.62428
50.03204	59.17969
50.19859	60.52352
50.36514	61.43633
50.53168	63.30342
50.69823	64.25815
50.86478	65.71730
51.03133	64.25815
51.19788	60.97821
51.36442	58.30042
51.53098	54.91205
51.69752	52.50064
51.86407	49.82084
52.03062	49.08062
52.19716	49.44934
52.36371	50.57222
52.53026	51.33494
52.69681	52.10915
52.86335	52.50064
53.02991	51.33494
53.19645	48.71464
53.36300	45.20167
53.52955	42.57459
53.69609	40.10018
53.86264	37.76960
54.02919	36.93098
54.19574	36.65560
54.36229	36.65560
54.52883	36.93098
54.69538	37.20843
54.86193	37.20843
55.02848	37.76960
55.19503	38.62725
55.36158	39.20982
55.52812	40.40145
55.69467	41.01077
55.86122	41.94203
56.02776	41.62928
56.19432	40.40145
56.36086	39.20982
56.52741	38.05335
56.69396	36.93098
56.86051	36.11098
57.02705	35.30920
57.19360	34.78458
57.36015	34.52521
57.52670	34.01225
57.69325	33.75863
57.85979	33.00907
58.02634	31.79661
58.19289	30.40029
58.35944	28.63345
58.52599	26.96930
58.69253	25.40187
58.85908	24.28637
59.02563	24.83785
59.19217	26.17385
59.35873	28.63345
59.52528	31.32419
59.69182	33.75863
59.85837	35.84172
60.02492	36.93098
60.19146	36.11098
60.35801	34.52521
60.52456	33.50690
60.69110	32.03548
60.85766	30.62868
61.02421	29.28365
61.19075	27.78892
61.35730	26.17385
61.52385	24.65265
61.69040	23.21986
61.85695	22.03464
62.02349	21.54539
62.19004	21.70726
62.35659	22.03464
62.52314	22.36696
62.68969	22.70429
62.85623	22.87486
63.02278	22.36696
63.18933	21.22528
63.35587	19.99169
63.52242	18.82979
63.68897	17.73542
63.85552	16.70465
64.02207	15.85199
64.18861	15.04285
64.35516	14.38226
64.52171	13.64815
64.68826	12.95150
64.85480	12.38275
65.02135	12.38275
65.18790	12.85493
65.35445	13.34511
65.52100	13.75068
65.68755	14.27502
65.85410	14.81935
66.02065	15.15587
66.18719	15.61647
66.35374	15.97108
66.52029	16.21195
66.68684	16.70465
66.85338	16.95658
67.01993	17.08397
67.18648	17.21232
67.35303	17.21232
67.51958	17.21232
67.68612	17.21232
67.85267	16.95658
68.01922	16.58009
68.18577	15.97108
68.35231	15.26973
68.51886	14.59917
68.68541	13.95807
68.85196	13.34511
69.01851	13.34511
69.18505	13.95807
69.35160	14.59917
69.51815	15.26973
69.68469	15.97108
69.85124	16.70465
70.01779	16.95658
70.18434	16.33375
70.35089	15.85199
70.51744	15.26973
70.68398	14.81935
70.85053	14.38226
71.01708	14.27502
71.18362	14.49031
71.35017	14.49031
71.51672	14.70885
71.68327	14.93069
71.84982	14.49031
72.01637	13.44537
72.18291	12.10781
72.34946	10.34678
72.51601	8.84188
72.68256	7.61262
72.84911	6.80419
73.01566	6.36095
73.18221	6.31352
73.34875	6.45689
73.51530	6.65312
73.68185	6.80419
73.84840	7.11672
74.01495	7.55586
74.18149	8.08236
74.34804	8.84188
74.51459	9.67276
74.68113	10.58173
74.84769	11.31908
75.01424	11.92792
75.18078	12.29042
75.34733	12.47578
75.51388	12.66393
75.68042	12.85493
75.84697	13.04880
76.01352	13.04880
76.18006	13.14683
76.34661	13.14683
76.51317	13.14683
76.67971	13.14683
76.84626	12.29042
77.01281	11.15090
77.17935	9.74543
77.34590	8.02210
77.51245	6.60351
77.67899	5.85823
77.84554	5.31508
